0,0.7504882812504547
0,0.8752441406252274
0,0.9376220703126137
0,0.9688110351563068
0,0.9844055175781534
0,0.9922027587890767
0,0.9961013793945384
0,0.7480506896972692
0,0.6240253448486346
0,0.5620126724243173
1,0.5310063362121586
1,0.5155031681060793
1,0.5077515840530397
1,0.5038757920265198
1,0.5019378960132599
1,0.5009689480066299
1,0.500484474003315
1,0.5002422370016575
1,0.5001211185008287
1,0.5000605592504144
1,0.5000302796252072
1,0.2500151398126036
1,0.1250075699063018
1,0.0625037849531509
1,0.03125189247657545
1,0.015625946238287725
1,0.007812973119143862
1,0.003906486559571931
1,0.0019532432797859656
1,0.0009766216398929828
0.5,0.0004883108199464914
0.5,0.0002441554099732457
0.5,0.00012207770498662285
0.5,0.00006103885249331142
0.5,0.00003051942624665571
0.5,0.000015259713123327856
0.5,0.000007629856561663928
0.5,0.000003814928280831964
0.5,0.000001907464140415982
0.5,9.53732070207991e-7
0.5,4.768660351039955e-7
0.5,0.5000002384330176
0.5,0.7500001192165088
0.5,0.8750000596082543
0.5,0.9375000298041272
0.5,0.9687500149020636
0.5,0.9843750074510318
0.5,0.9921875037255159
0.5,0.996093751862758
0.5,0.998046875931379
0.5,0.9990234379656895
0.5,0.9995117189828447
0.5,0.9997558594914224
0.5,0.9998779297457112
0.5,0.9999389648728556
0.5,0.9999694824364278
0.5,0.9999847412182139
0.5,0.999992370609107
0.5,0.9999961853045535
0.5,0.9999980926522767
0,0.9999990463261383
0,0.7499995231630692
0,0.6249997615815346
0,0.5624998807907673
0,0.5312499403953836
0,0.5156249701976918
0,0.5078124850988459
0,0.503906242549423
1,0.5019531212747115
1,0.5009765606373557
1,0.5004882803186779
1,0.5002441401593389
1,0.5001220700796695
1,0.5000610350398347
1,0.5000305175199173
1,0.5000152587599587
0.5,0.5000076293799793
0.5,0.5000038146899897
0.5,0.5000019073449948
0.5,0.5000009536724974
0.5,0.5000004768362487
0.5,0.5000002384181244
0.5,0.5000001192090622
0.5,0.5000000596045311
0.5,0.5000000298022655
0.5,0.5000000149011328
0.5,0.5000000074505664
0.5,0.5000000037252832
0.5,0.5000000018626416
0.5,0.5000000009313208
0,0.5000000004656604
0,0.2500000002328302
0,0.1250000001164151
0,0.06250000005820755
0,0.031250000029103775
0,0.015625000014551887
0,0.007812500007275944
0,0.003906250003637972
0,0.001953125001818986
0,0.5009765625009095
